state,bill_id,bill_number,title,date,status,session,link
ND,1948081,HCR3017,"A concurrent resolution recognizing December 6th as annual ""Miner's Day"" to honor the hard work and dedication of coal miners, whose critical efforts provide reliable and affordable energy to millions of people, fuel economic growth, and support the energy security of North Dakota and the region.",2025-01-30,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1948081
SD,1947852,HB1165,Provide a means by which an agricultural producer may request an automatic refund of an assessment on crops.,2025-01-30,2,2025 Regular Session,https://legiscan.com/SD/bill/1947852
ND,1947713,HCR3016,A concurrent resolution recognizing the benefits of enhanced oil recovery and encouraging the State of North Dakota and federal government to maintain favorable policies that support the development of carbon capture technology and utilization of carbon dioxide as a commodity for advancing energy security.,2025-01-30,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1947713
SD,1947934,SB167,Revise certain provisions pertaining to municipal government.,2025-01-30,4,2025 Regular Session,https://legiscan.com/SD/bill/1947934
SD,1947905,SB184,Repeal existing aircraft registration fees and establish a new schedule of aircraft registration fees.,2025-01-30,1,2025 Regular Session,https://legiscan.com/SD/bill/1947905
SD,1947426,HB1144,Adopt the dietitian licensure compact.,2025-01-30,4,2025 Regular Session,https://legiscan.com/SD/bill/1947426
SD,1947744,SB145,Require legislative approval of real property leases that are necessary for the operation of state government and exceed specified durations or rental payments.,2025-01-30,4,2025 Regular Session,https://legiscan.com/SD/bill/1947744
MN,1946916,SF821,Hydroelectric capacity that qualifies as an eligible energy technology under the renewable energy standard modification,2025-01-30,1,94th Legislature 2025-2026,https://legiscan.com/MN/bill/1946916
AR,1948116,SB147,To Amend Arkansas Law Concerning The Department Of Transformation And Shared Services; And To Change The Name Of The Department Of Transformation And Shared Services; And To Declare An Emergency.,2025-01-30,4,95th General Assembly (2025 Regular),https://legiscan.com/AR/bill/1948116
SD,1946141,HB1136,Repeal the alternate realty improvement contractor's excise tax.,2025-01-30,1,2025 Regular Session,https://legiscan.com/SD/bill/1946141
SD,1948051,HB1196,Update Uniform Unclaimed Property Act to include provisions related to virtual currency and notice requirements.,2025-01-30,4,2025 Regular Session,https://legiscan.com/SD/bill/1948051
SD,1947868,SB171,Add questions about historical property to seller's disclosure statement.,2025-01-30,4,2025 Regular Session,https://legiscan.com/SD/bill/1947868
MN,1946580,SF769,Certain data centers tax exemption modification,2025-01-30,1,94th Legislature 2025-2026,https://legiscan.com/MN/bill/1946580
SD,1947886,HB1183,Amend the other revenue base amount available to certain school districts.,2025-01-30,1,2025 Regular Session,https://legiscan.com/SD/bill/1947886
SD,1946775,SB131,Establish an electronic system for vehicle titles.,2025-01-30,4,2025 Regular Session,https://legiscan.com/SD/bill/1946775
SD,1948029,SB180,To require age verification before an individual may access an application from an online application store.,2025-01-30,1,2025 Regular Session,https://legiscan.com/SD/bill/1948029
IL,1945903,SB1361,HIGH VOLTAGE CONVERTER STATION,2025-01-29,1,104th General Assembly,https://legiscan.com/IL/bill/1945903
MT,1946433,HB338,Revise laws regarding targeted early numeracy intervention,2025-01-29,4,2025 Regular Session,https://legiscan.com/MT/bill/1946433
AR,1946316,HB1303,To Create The Sustainable Aviation Fuel Incentive Act; And To Create An Income Tax Credit Related To Sustainable Aviation Fuel.,2025-01-29,4,95th General Assembly (2025 Regular),https://legiscan.com/AR/bill/1946316
IL,1944796,SB1276,COUNTIES-WIND & SOLAR ENERGY,2025-01-28,1,104th General Assembly,https://legiscan.com/IL/bill/1944796
SD,1943156,HB1109,"Prohibit the manufacture, sale, or distribution of cell-cultured meat in this state, and to provide a penalty therefor.",2025-01-28,2,2025 Regular Session,https://legiscan.com/SD/bill/1943156
MI,1944392,HB4027,Land use: zoning and growth management; provision subjecting zoning authority to part 8 of clean and renewable energy and energy waste reduction act; delete. Amends sec. 205 of 2006 PA 110 (MCL 125.3205). TIE BAR WITH: HB 4028'25,2025-01-28,2,103rd Legislature,https://legiscan.com/MI/bill/1944392
MT,1944016,HB326,Establish a  tax on electrical energy not produced by coal to match coal severance tax rate,2025-01-28,6,2025 Regular Session,https://legiscan.com/MT/bill/1944016
IL,1944807,SB1344,WORK COMP-TIMING REQUIRED,2025-01-28,4,104th General Assembly,https://legiscan.com/IL/bill/1944807
IA,1943744,HSB89,"A bill for an act relating to the administration of the tax by the department of revenue by modifying provisions related to personal income, property, sales and use, motor fuel, and inheritance taxes, changing tax expenditure reviews, and including effective date and retroactive applicability provisions.(See HF 976.)",2025-01-28,1,91st General Assembly,https://legiscan.com/IA/bill/1943744
SD,1942591,SB108,Reduce the megawattage requirement for energy conversion facilities governed by chapter 49-41B.,2025-01-28,1,2025 Regular Session,https://legiscan.com/SD/bill/1942591
IL,1944146,HB1834,SELF-DIRECT ENERGY CREDITS,2025-01-28,1,104th General Assembly,https://legiscan.com/IL/bill/1944146
MI,1944307,HB4028,"Energy: alternative sources; zoning exemptions for large-scale solar, wind, and energy storage facilities; eliminate. Amends title & sec. 13 of 2008 PA 295 (MCL 460.1013) & repeals pt. 8 of 2008 PA 295 (MCL 460.1221 - 460.1232). TIE BAR WITH: HB 4027'25",2025-01-28,2,103rd Legislature,https://legiscan.com/MI/bill/1944307
MS,1942940,HB1644,Equipment used in the deployment of broadband technologies; revise certain provisions regarding tax exemptions.,2025-01-27,4,2025 Regular Session,https://legiscan.com/MS/bill/1942940
ND,1942438,SB2363,"The determination of state aid payments, state aid minimum local effort, the protection of taxpayers and taxing districts, voter approval of excess levies in school districts, school district levies, and contents of the property tax statement; and to provide an effective date.",2025-01-27,1,69th Legislative Assembly,https://legiscan.com/ND/bill/1942438
ND,1942493,SB2359,"The state renewable and recycled energy objectives, public reporting, qualifications and applications to the statewide objectives, the purchase and retirement of renewable energy certificates to meet the objectives, verification of generation and the purchase of certificates, and economic evaluations on the use of renewable and recycled energy.",2025-01-27,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1942493
MT,1942129,HB314,Create a state energy authority,2025-01-27,6,2025 Regular Session,https://legiscan.com/MT/bill/1942129
SD,1941745,HB1101,Repeal provisions related to medical marijuana.,2025-01-27,1,2025 Regular Session,https://legiscan.com/SD/bill/1941745
MN,1941493,SF608,Data centers in certain districts prohibition provision,2025-01-27,1,94th Legislature 2025-2026,https://legiscan.com/MN/bill/1941493
MO,1942828,HB1059,Modifies provisions relating to utilities,2025-01-27,1,2025 Regular Session,https://legiscan.com/MO/bill/1942828
WI,1941150,SB3,Requiring local approval for certain wind and solar projects before Public Service Commission approval.,2025-01-24,1,2025-2026 Regular Session,https://legiscan.com/WI/bill/1941150
ND,1940922,SB2353,Regional education associations.,2025-01-24,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1940922
IL,1940324,SB1235,EPA-GREENHOUSE GASES,2025-01-24,1,104th General Assembly,https://legiscan.com/IL/bill/1940324
MO,1937595,HB1029,Changes provisions governing local sales taxes,2025-01-23,1,2025 Regular Session,https://legiscan.com/MO/bill/1937595
MN,1935520,SF506,Environmental and natural resources trust fund appropriation,2025-01-23,1,94th Legislature 2025-2026,https://legiscan.com/MN/bill/1935520
MN,1935443,SF573,Hydroelectric generated energy of any capacity to be considered an eligible energy technology authorization,2025-01-23,1,94th Legislature 2025-2026,https://legiscan.com/MN/bill/1935443
IA,1937096,HSB81,A bill for an act relating to solar energy by establishing a community solar facility program.(See HF 404.),2025-01-23,1,91st General Assembly,https://legiscan.com/IA/bill/1937096
MN,1935340,SF572,Energy provisions modifications,2025-01-23,1,94th Legislature 2025-2026,https://legiscan.com/MN/bill/1935340
IA,1935023,HSB64,"A bill for an act relating to the use of an electronic device in a voice-activated or hands-free mode while driving, providing penalties, and making penalties applicable.(See HF 827.)",2025-01-22,1,91st General Assembly,https://legiscan.com/IA/bill/1935023
AR,1935130,HB1200,An Act For The Department Of Energy And Environment - Division Of Environmental Quality Appropriation For The 2025-2026 Fiscal Year. ,2025-01-22,4,95th General Assembly (2025 Regular),https://legiscan.com/AR/bill/1935130
AR,1934781,HB1198,To Prohibit Certain Heights Of Wind Power Devices For Waterfowl Conservation In This State; And To Declare An Emergency.,2025-01-22,6,95th General Assembly (2025 Regular),https://legiscan.com/AR/bill/1934781
IA,1935973,SF92,A bill for an act relating to the exercise of eminent domain for the construction of hazardous liquid pipelines and including effective date and applicability provisions.,2025-01-22,1,91st General Assembly,https://legiscan.com/IA/bill/1935973
SD,1934337,HB1085,Establish a moratorium on the construction of carbon dioxide pipelines in this state.,2025-01-22,2,2025 Regular Session,https://legiscan.com/SD/bill/1934337
MN,1928000,SF426,Hydroelectric capacity that qualifies as an eligible energy technology under the renewable energy standard modification provision,2025-01-21,1,94th Legislature 2025-2026,https://legiscan.com/MN/bill/1928000
IN,1921541,HB1628,Property development matters.,2025-01-21,1,2025 Regular Session,https://legiscan.com/IN/bill/1921541
IL,1931417,HB1544,IL NATURAL GAS - CLEAN AND REL,2025-01-21,1,104th General Assembly,https://legiscan.com/IL/bill/1931417
IL,1931455,HB1545,IL NATURAL GAS - CLEAN AND REL,2025-01-21,1,104th General Assembly,https://legiscan.com/IL/bill/1931455
IN,1921624,HB1637,School and public safety matters.,2025-01-21,4,2025 Regular Session,https://legiscan.com/IN/bill/1921624
IN,1917955,HB1518,Purchase of vehicles by state entities.,2025-01-21,4,2025 Regular Session,https://legiscan.com/IN/bill/1917955
IL,1931634,HB1547,POWERING IL BY COAL,2025-01-21,1,104th General Assembly,https://legiscan.com/IL/bill/1931634
IN,1921709,HB1630,Cannabis legalization.,2025-01-21,1,2025 Regular Session,https://legiscan.com/IN/bill/1921709
IN,1918399,HB1466,Various agency administrative procedures.,2025-01-21,4,2025 Regular Session,https://legiscan.com/IN/bill/1918399
IN,1921879,HB1601,Quantum research tax incentives.,2025-01-21,4,2025 Regular Session,https://legiscan.com/IN/bill/1921879
IN,1930816,HB1001,State budget.,2025-01-21,4,2025 Regular Session,https://legiscan.com/IN/bill/1930816
IL,1931478,HB1546,POWERING IL BY COAL,2025-01-21,1,104th General Assembly,https://legiscan.com/IL/bill/1931478
SD,1927346,SB81,"Prohibit the use of a firearms code for transactions involving firearms, accessories, components, and ammunition and to provide a civil penalty therefor.",2025-01-21,4,2025 Regular Session,https://legiscan.com/SD/bill/1927346
IN,1921720,HB1668,"Assessment of wind, solar, and battery devices.",2025-01-21,1,2025 Regular Session,https://legiscan.com/IN/bill/1921720
IN,1920789,HB1537,Net metering for electricity generation.,2025-01-21,1,2025 Regular Session,https://legiscan.com/IN/bill/1920789
IN,1917905,HB1461,Road funding.,2025-01-21,4,2025 Regular Session,https://legiscan.com/IN/bill/1917905
MT,1932706,SB188,Revising solar energy policy laws,2025-01-21,5,2025 Regular Session,https://legiscan.com/MT/bill/1932706
IN,1920825,HB1645,Rural utility infrastructure.,2025-01-21,1,2025 Regular Session,https://legiscan.com/IN/bill/1920825
ND,1931655,SB2339,Strict liability and a wildfire mitigation plan of a qualified utility; and to provide for a report.,2025-01-21,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1931655
IN,1921807,HB1579,Carbon sequestration.,2025-01-21,1,2025 Regular Session,https://legiscan.com/IN/bill/1921807
IN,1920803,HB1581,Community solar facilities.,2025-01-21,1,2025 Regular Session,https://legiscan.com/IN/bill/1920803
IN,1917783,HB1446,Sales tax exemption for utility service.,2025-01-21,1,2025 Regular Session,https://legiscan.com/IN/bill/1917783
IN,1920785,HB1527,State efficiency standards.,2025-01-21,1,2025 Regular Session,https://legiscan.com/IN/bill/1920785
MS,1937015,SB2547,"Public contracts; prohibit preferential treatment based on race, ethnicity or sex.",2025-01-20,6,2025 Regular Session,https://legiscan.com/MS/bill/1937015
MS,1932255,HB1322,Public purchasing laws; revise to include set asides for businesses owned by veterans and people with disabilities.,2025-01-20,6,2025 Regular Session,https://legiscan.com/MS/bill/1932255
ND,1930351,SB2322,The exercise of public domain in geological storage of carbon dioxide.,2025-01-20,1,69th Legislative Assembly,https://legiscan.com/ND/bill/1930351
ND,1930743,HB1614,A BILL for an Act to provide for a department of transportation study regarding autonomous and semiautonomous vehicle technologies; and to provide a legislative management report.,2025-01-20,2,69th Legislative Assembly,https://legiscan.com/ND/bill/1930743
MS,1935092,SB2426,Artificial Intelligence Task Force; create and prescribe responsibilities of.,2025-01-20,4,2025 Regular Session,https://legiscan.com/MS/bill/1935092
MS,1932550,SB2298,Construction bids; amend prequalified construction provisions.,2025-01-20,4,2025 Regular Session,https://legiscan.com/MS/bill/1932550
ND,1930423,HB1579,AN ACT to provide for a legislative management study relating to the impact of large energy consumers on the state's electrical grid.,2025-01-20,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1930423
ND,1930675,HB1571,"The sales tax exemption for raw materials, single-use product contact systems, and reagents used for biologic manufacturing; and to provide an effective date.",2025-01-20,1,69th Legislative Assembly,https://legiscan.com/ND/bill/1930675
ND,1930400,SB2279,"Adjustments to state aid payments, isolated school district transition payments, and taxable valuation impact on state aid; and to provide an effective date.",2025-01-20,1,69th Legislative Assembly,https://legiscan.com/ND/bill/1930400
ND,1930178,HB1514,Harmful atmospheric activity; and to provide a penalty.,2025-01-20,1,69th Legislative Assembly,https://legiscan.com/ND/bill/1930178
MS,1937168,SB2591,Bid procurement requirement; allow public schools purchasing technology for distribution to be exempt from.,2025-01-20,6,2025 Regular Session,https://legiscan.com/MS/bill/1937168
MS,1934479,HB1543,"MS Youth Court Information Delivery System (MYCIDS); bring forward sections subject to repeal July 1, 2026.",2025-01-20,6,2025 Regular Session,https://legiscan.com/MS/bill/1934479
MS,1940643,SB2844,"TVA Service Area Utilities Grant Fund; establish, and fund with g.o. bonds and diversion of TVA payments in lieu of taxes.",2025-01-20,6,2025 Regular Session,https://legiscan.com/MS/bill/1940643
MS,1940770,SB2830,Public bid requirements for local governing authorities and state agencies; increase minimum expenditure amounts.,2025-01-20,6,2025 Regular Session,https://legiscan.com/MS/bill/1940770
MS,1930058,SB2231,Clean energy; define.,2025-01-20,6,2025 Regular Session,https://legiscan.com/MS/bill/1930058
ND,1930449,SB2308,"Occupational and professional boards, the midwest interstate passenger rail compact, prison industry advisory committee, energy policy commission, medical marijuana advisory committee, onsite wastewater recycling technical committee, state board of water well contractors, committee on aging, brain injury advisory council, early childhood council, unemployment insurance advisory council, commission on the status of women, health information technology advisory committee, poet laureate nominating board, rural development council, America 250 commission, atmospheric resource board, and Devils Lake outlet management advisory committee; to provide for a legislative management report; to provide an effective date; and to provide an expiration date.",2025-01-20,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1930449
ND,1930754,HB1592,"The appointments, operations, and powers of the lignite research council, the powers of the industrial commission, and public record exemptions.",2025-01-20,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1930754
MS,1941366,SB2848,Construction manager at-risk program; exempt under public bidding laws.,2025-01-20,6,2025 Regular Session,https://legiscan.com/MS/bill/1941366
MS,1938398,SB2799,Socially and economically disadvantaged small business; establish program to encourage participation in state contracts by.,2025-01-20,6,2025 Regular Session,https://legiscan.com/MS/bill/1938398
MS,1934181,HB1505,Construction manager at risk law; revise provisions related to selection of contractors and vendors for IHL.,2025-01-20,4,2025 Regular Session,https://legiscan.com/MS/bill/1934181
ND,1930280,SB2336,Definitions applicable to conveyance regulation and the membership of the state electrical board; to provide a penalty; and to provide for application.,2025-01-20,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1930280
MS,1934485,SB2382,Public purchasing; exempt DFA from requirements for United States Semiquincentennial Commission expenses.,2025-01-20,6,2025 Regular Session,https://legiscan.com/MS/bill/1934485
ND,1930636,SB2333,Ethanol production incentives; to provide a continuing appropriation; to provide for a transfer; and to provide for a report.,2025-01-20,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1930636
MS,1933975,HB1535,Artificial Intelligence Task Force; create and prescribe responsibilities of.,2025-01-20,6,2025 Regular Session,https://legiscan.com/MS/bill/1933975
MS,1932758,HB1348,Wastewater treatment and rural water associations; bring forward provisions related to.,2025-01-20,6,2025 Regular Session,https://legiscan.com/MS/bill/1932758
MS,1932361,SB2248,Fresh Start Act; revise.,2025-01-20,6,2025 Regular Session,https://legiscan.com/MS/bill/1932361
ND,1930518,HB1539,Backup electric generation.,2025-01-20,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1930518
MS,1936925,SB2540,Mississippi Health Care Industry Zone Act; extend repealers on act and related tax incentives.,2025-01-20,6,2025 Regular Session,https://legiscan.com/MS/bill/1936925
MS,1932226,HB1341,MS Health Care Industry Zone Act; extend repealer on act and related tax incentives.,2025-01-20,4,2025 Regular Session,https://legiscan.com/MS/bill/1932226
MS,1938312,SB2820,Public procurement; import federal exceptions to the requirement of following certain federal standards.,2025-01-20,6,2025 Regular Session,https://legiscan.com/MS/bill/1938312
MS,1941374,SB2860,"Construction contracts; modify ""construction manager at risk"" provisions.",2025-01-20,6,2025 Regular Session,https://legiscan.com/MS/bill/1941374
MS,1932781,SB2367,Certificates of public convenience and necessity; bring forward certain sections for possible amendment.,2025-01-20,6,2025 Regular Session,https://legiscan.com/MS/bill/1932781
MS,1931762,SB2304,Bidding procedures; create exceptions for certain construction and service contracts at National and State Landmarks.,2025-01-20,6,2025 Regular Session,https://legiscan.com/MS/bill/1931762
MS,1938191,SB2801,"Public purchases; raise bidding requirement threshold from $5,000 to $25,000.",2025-01-20,6,2025 Regular Session,https://legiscan.com/MS/bill/1938191
MS,1930421,HB1184,Electrical utilities; authorize certain large customer supply and service agreements with customers have MDA approved project.,2025-01-20,6,2025 Regular Session,https://legiscan.com/MS/bill/1930421
ND,1930647,SB2281,"The definition of alternative tobacco products, transfer and allocation of tobacco products tax revenue and tax on cigarettes; to provide a penalty; to provide a continuing appropriation; and to provide an effective date.",2025-01-20,2,69th Legislative Assembly,https://legiscan.com/ND/bill/1930647
SD,1923598,HB1069,Regulate vapor products and to provide a penalty therefor.,2025-01-17,2,2025 Regular Session,https://legiscan.com/SD/bill/1923598
IL,1927369,SB0171,BUSINESS ENTERPRISE-VETERANS,2025-01-17,1,104th General Assembly,https://legiscan.com/IL/bill/1927369
MS,1927299,HB971,MS Health Care Industry Zone Act; extend repealer on act and related tax incentives.,2025-01-17,6,2025 Regular Session,https://legiscan.com/MS/bill/1927299
SD,1924088,SB78,Authorize a change in bullet diameter for use in taking certain animals.,2025-01-17,4,2025 Regular Session,https://legiscan.com/SD/bill/1924088
MS,1927859,HB958,Department of Information Technology Services; revise certain provisions relating to acquisition of technology services.,2025-01-17,4,2025 Regular Session,https://legiscan.com/MS/bill/1927859
ND,1928828,HB1474,A BILL for an Act to provide for a legislative management study of property tax reform for residential property.,2025-01-17,2,69th Legislative Assembly,https://legiscan.com/ND/bill/1928828
MS,1927962,HB1064,Public purchasing laws; exempt the Department of Mental Health from certain.,2025-01-17,6,2025 Regular Session,https://legiscan.com/MS/bill/1927962
TX,1924089,HB1897,Relating to requirements for the approval by the Public Utility Commission of Texas of certain coastal facilities for the provision of electric service.,2025-01-16,1,89th Legislature Regular Session,https://legiscan.com/TX/bill/1924089
SD,1919731,SB75,"Require an indication of United States citizenship status on a motor vehicle operator's license or permit, and on a nondriver identification card.",2025-01-16,4,2025 Regular Session,https://legiscan.com/SD/bill/1919731
IN,1920707,SB0528,Election and duties of the lieutenant governor.,2025-01-16,1,2025 Regular Session,https://legiscan.com/IN/bill/1920707
SD,1922163,HB1062,Amend provisions pertaining to the maintenance and publication of the statewide voter registration file.,2025-01-16,4,2025 Regular Session,https://legiscan.com/SD/bill/1922163
IN,1920047,SB0541,Community solar facilities.,2025-01-16,1,2025 Regular Session,https://legiscan.com/IN/bill/1920047
ND,1924411,HB1459,The definitions of critical minerals and rare earth minerals and descriptions and definitions of minerals in leases and conveyances; and to provide for retroactive application.,2025-01-16,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1924411
IN,1920552,SB0517,Purchase of coal fired generation facilities.,2025-01-16,1,2025 Regular Session,https://legiscan.com/IN/bill/1920552
MT,1925309,HR2,"Resolution supporting the exploration development, processing and refining of critical minerals",2025-01-16,4,2025 Regular Session,https://legiscan.com/MT/bill/1925309
MS,1925236,HB869,Fresh Start Act of 2019; revise applicability of.,2025-01-16,6,2025 Regular Session,https://legiscan.com/MS/bill/1925236
TX,1925361,SB819,Relating to renewable energy generation facilities; authorizing fees.,2025-01-16,2,89th Legislature Regular Session,https://legiscan.com/TX/bill/1925361
MO,1924112,HB947,Modifies provisions relating to rural economic development,2025-01-16,1,2025 Regular Session,https://legiscan.com/MO/bill/1924112
MO,1923335,HB940,Modifies provisions related to net metering,2025-01-16,1,2025 Regular Session,https://legiscan.com/MO/bill/1923335
MN,1920979,SF58,Cooperative electric associations exemption from clean and renewable energy standards,2025-01-16,1,94th Legislature 2025-2026,https://legiscan.com/MN/bill/1920979
MO,1923786,HB935,Authorizes sales tax exemptions for diapers and infant formula,2025-01-16,1,2025 Regular Session,https://legiscan.com/MO/bill/1923786
IN,1920025,SB0516,Economic development.,2025-01-16,4,2025 Regular Session,https://legiscan.com/IN/bill/1920025
IN,1920263,SB0504,Carbon dioxide.,2025-01-16,1,2025 Regular Session,https://legiscan.com/IN/bill/1920263
MS,1924507,HB853,Construction projects; require prequalification of bidders for contracts of 10 million or more.,2025-01-16,6,2025 Regular Session,https://legiscan.com/MS/bill/1924507
MS,1919687,HB595,Fresh Start Act; revise certain provisions of.,2025-01-15,6,2025 Regular Session,https://legiscan.com/MS/bill/1919687
TX,1921187,SB799,Relating to the installment of electric school buses and solar panels in Texas public schools.,2025-01-15,1,89th Legislature Regular Session,https://legiscan.com/TX/bill/1921187
MS,1919537,HB642,Construction of prefabricated buildings; authorize procurement and construction of at Alcorn State University.,2025-01-15,6,2025 Regular Session,https://legiscan.com/MS/bill/1919537
MO,1919830,SB573,Modifies a sales tax exemption for the sale of certain medical devices,2025-01-15,1,2025 Regular Session,https://legiscan.com/MO/bill/1919830
ND,1921549,HB1448,"The advanced technology review committee, advanced technology grant program, and advanced technology grant fund.",2025-01-15,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1921549
MT,1920036,HB212,Limit liability of agricultural vehicles,2025-01-15,6,2025 Regular Session,https://legiscan.com/MT/bill/1920036
ND,1920090,SB2208,"The state share of oil and gas tax revenue allocations, the municipal infrastructure fund, and the county and township infrastructure fund.",2025-01-15,1,69th Legislative Assembly,https://legiscan.com/ND/bill/1920090
MS,1919833,HB555,Public procurement laws; exempt certain purchases and contracts for landmark buildings from for certain time.,2025-01-15,6,2025 Regular Session,https://legiscan.com/MS/bill/1919833
AR,1921502,HB1148,To Create The Arkansas Privacy Act; And To Address Certain Images Captured By Unmanned Aircraft Systems.,2025-01-15,4,95th General Assembly (2025 Regular),https://legiscan.com/AR/bill/1921502
MS,1920183,HB680,Public purchasing; increase threshold for purchases without competitive bidding.,2025-01-15,6,2025 Regular Session,https://legiscan.com/MS/bill/1920183
SD,1919312,HB1055,Modify medical cannabis certification requirements.,2025-01-15,1,2025 Regular Session,https://legiscan.com/SD/bill/1919312
SD,1918778,HB1051,Update provisions on the interim legislative oversight of administrative rulemaking.,2025-01-15,4,2025 Regular Session,https://legiscan.com/SD/bill/1918778
SD,1901516,HB1016,Revise provisions related to pharmacy and to increase fees.,2025-01-14,4,2025 Regular Session,https://legiscan.com/SD/bill/1901516
MO,1917788,HB880,Modifies provisions for renewable energy resources,2025-01-14,1,2025 Regular Session,https://legiscan.com/MO/bill/1917788
SD,1901575,SB32,Revise amounts for licensing fees for the practice of accountancy.,2025-01-14,4,2025 Regular Session,https://legiscan.com/SD/bill/1901575
SD,1899840,HB1003,Amend definitions pertaining to the school funding formula.,2025-01-14,4,2025 Regular Session,https://legiscan.com/SD/bill/1899840
SD,1912185,SB64,Revise provisions related to the establishment of an initial parole date.,2025-01-14,4,2025 Regular Session,https://legiscan.com/SD/bill/1912185
SD,1901531,SB24,Revise provisions relating to the promulgation of rules to set licensing and inspection fees for plumbers and related professions.,2025-01-14,4,2025 Regular Session,https://legiscan.com/SD/bill/1901531
SD,1908603,SB55,Revise property tax levies for school districts and to revise the state aid to general and special education formulas.,2025-01-14,4,2025 Regular Session,https://legiscan.com/SD/bill/1908603
IA,1919025,HF54,A bill for an act authorizing manufacturers of battery electric motor vehicles to be licensed as motor vehicle dealers.,2025-01-14,1,91st General Assembly,https://legiscan.com/IA/bill/1919025
SD,1912073,HB1046,Revise the General Appropriations Act for fiscal year 2025.,2025-01-14,4,2025 Regular Session,https://legiscan.com/SD/bill/1912073
SD,1901522,SB28,Revise provisions relating to licensing fees and license renewal dates for the practice of barbering and to declare an emergency.,2025-01-14,4,2025 Regular Session,https://legiscan.com/SD/bill/1901522
SD,1907533,SB49,Prohibit the exercise of the right of eminent domain for the construction of certain facilities.,2025-01-14,1,2025 Regular Session,https://legiscan.com/SD/bill/1907533
SD,1901632,SB31,Revise amounts for inspection fees for electrical installations.,2025-01-14,4,2025 Regular Session,https://legiscan.com/SD/bill/1901632
SD,1912212,SB66,Revise certain provisions related to capital improvements of state buildings.,2025-01-14,4,2025 Regular Session,https://legiscan.com/SD/bill/1912212
SD,1914809,SB69,Revise provisions related to trusts.,2025-01-14,4,2025 Regular Session,https://legiscan.com/SD/bill/1914809
IA,1918552,SF22,"A bill for an act relating to the use of an electronic device in a voice-activated or hands-free mode while driving, providing penalties, and making penalties applicable. Effective date: 07/01/2025.",2025-01-14,4,91st General Assembly,https://legiscan.com/IA/bill/1918552
MI,1918310,HB4007,Energy: alternative sources; clean energy system; expand definition of. Amends sec. 3 of 2008 PA 295 (MCL 460.1003).,2025-01-14,2,103rd Legislature,https://legiscan.com/MI/bill/1918310
MI,1917766,HB4011,Property: conveyance of state property; transfer of certain state-owned property in Arenac County; provide for. Creates land transfer act.,2025-01-14,2,103rd Legislature,https://legiscan.com/MI/bill/1917766
SD,1901534,SB27,"Revise provisions relating to licensing fees for cosmetology, esthetics, and nail technology.",2025-01-14,4,2025 Regular Session,https://legiscan.com/SD/bill/1901534
SD,1899844,HB1008,Include a hybrid facility as a facility to be regulated by the Public Utilities Commission.,2025-01-14,4,2025 Regular Session,https://legiscan.com/SD/bill/1899844
IN,1917003,SB0001,Local government finance.,2025-01-14,4,2025 Regular Session,https://legiscan.com/IN/bill/1917003
IN,1915189,SB0419,Crimes against health care providers.,2025-01-13,2,2025 Regular Session,https://legiscan.com/IN/bill/1915189
IN,1915227,SB0457,Carbon dioxide sequestration.,2025-01-13,4,2025 Regular Session,https://legiscan.com/IN/bill/1915227
IN,1915195,SB0425,Energy production zones.,2025-01-13,4,2025 Regular Session,https://legiscan.com/IN/bill/1915195
IL,1916164,SB0038,COUNTIES-WIND & SOLAR ENERGY,2025-01-13,1,104th General Assembly,https://legiscan.com/IL/bill/1916164
IN,1915003,HB1420,Sustainably sited generation projects.,2025-01-13,1,2025 Regular Session,https://legiscan.com/IN/bill/1915003
ND,1916857,HB1427,Authorization for the public service commission to regulate the siting compatibility for data centers; and to provide a penalty.,2025-01-13,1,69th Legislative Assembly,https://legiscan.com/ND/bill/1916857
ND,1916544,HB1269,Procurement exemptions and an exemption from forms management requirements for the North Dakota center for distance education.,2025-01-13,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1916544
ND,1916762,HB1414,The exercise of public domain in geological storage of carbon dioxide.,2025-01-13,1,69th Legislative Assembly,https://legiscan.com/ND/bill/1916762
IN,1911946,HB1382,Dealer services division.,2025-01-13,4,2025 Regular Session,https://legiscan.com/IN/bill/1911946
ND,1916197,HB1295,"The carbon dioxide pipeline exemption, payments in lieu of taxes for certain carbon dioxide pipeline property, and the carbon dioxide capture and injection sales tax exemption; and to provide an effective date.",2025-01-13,1,69th Legislative Assembly,https://legiscan.com/ND/bill/1916197
ND,1916131,HB1265,"The state information technology research center, advanced technology review committee, compute credits grant program, and advanced technology grant fund.",2025-01-13,2,69th Legislative Assembly,https://legiscan.com/ND/bill/1916131
